HCPL2630SDV|Fairchild Semiconductor Corporation|7000|1000|$1.9600|500|$2.0600|100|$2.1400|25|$2.2400|1|$2.4100|
LM26CIM5-HHD/NOPB|National Semiconductor Corporation|119|1000|$0.5600|500|$0.5900|100|$0.6100|25|$0.6400|1|$0.6900|
LM4050BIM3X-2.5/NOPB|Texas Instruments|26082|1000|$1.0400|500|$1.1000|100|$1.1400|25|$1.1900|1|$1.2900|
LM4050CIM3-4.1/NOPB|Texas Instruments|16226|1000|$0.9100|500|$0.9600|100|$1.0000|25|$1.0400|1|$1.1200|
LM4050CIM3-4.1/NOPB|National Semiconductor Corporation|118871|1000|$0.9100|500|$0.9600|100|$1.0000|25|$1.0400|1|$1.1200|
LM4051AIM3-1.2/NOPB|Texas Instruments|717|1000|$1.6200|500|$1.7000|100|$1.7700|25|$1.8500|1|$1.9900|
LM4051AIM3-1.2/NOPB|National Semiconductor Corporation|70|1000|$1.6200|500|$1.7000|100|$1.7700|25|$1.8500|1|$1.9900|
LM4051AIM31.2/NOPB|National Semiconductor Corporation|40|1000|$1.8400|500|$1.9400|100|$2.0200|25|$2.1000|1|$2.2600|
LM4120AIM5-3.3/NOPB|Texas Instruments|1211|1000|$1.0600|500|$1.1200|100|$1.1600|25|$1.2100|1|$1.3000|
LM4120AIM5-3.3/NOPB|National Semiconductor Corporation|157|1000|$1.0600|500|$1.1200|100|$1.1600|25|$1.2100|1|$1.3000|
DS92CK16TMTC|Texas Instruments|5795|1000|$4.9000|500|$5.1600|100|$5.3700|25|$5.6000|1|$6.0300|
DS92CK16TMTC/NOPB|Texas Instruments|1342|1000|$4.2500|500|$4.4700|100|$4.6600|25|$4.8600|1|$5.2300|
DS92CK16TMTC|National Semiconductor Corporation|5616|1000|$4.9000|500|$5.1600|100|$5.3700|25|$5.6000|1|$6.0300|
DS92CK16TMTC/NOPB|National Semiconductor Corporation|7606|1000|$4.2500|500|$4.4700|100|$4.6600|25|$4.8600|1|$5.2300|
DS92CK16TMTCX|National Semiconductor Corporation|2500|1000|$4.4400|500|$4.6800|100|$4.8700|25|$5.0800|1|$5.4700|
DS92CK16TMTCX/NOPB|National Semiconductor Corporation|17500|1000|$3.5900|500|$3.7800|100|$3.9300|25|$4.1000|1|$4.4200|
DS92LV010ATMX/NOPB|National Semiconductor Corporation|1161|1000|$2.1000|500|$2.2100|100|$2.3100|25|$2.4000|1|$2.5900|
TLE42754D|Infineon Technologies AG|13300|1000|$0.8700|500|$0.9100|100|$0.9500|25|$0.9900|1|$1.0700|
TLE42754DATMA1|Infineon Technologies AG|2500|1000|$0.9900|500|$1.0400|100|$1.0800|25|$1.1300|1|$1.2100|
TLE42764DV|Infineon Technologies AG|49490|1000|$0.8200|500|$0.8700|100|$0.9000|25|$0.9400|1|$1.0100|
